Store,Dept,Date,Weekly_Sales,IsHoliday
43,42,2011-11-25,224.01,True
43,42,2011-12-02,158.62,False
43,42,2011-12-09,174.09,False
43,42,2011-12-16,256.16,False
43,42,2011-12-23,112.97,False
43,42,2011-12-30,145.74,True
43,42,2012-01-06,144.81,False
43,42,2012-01-13,169.44,False
43,42,2012-01-20,158.12,False
43,42,2012-01-27,199.88,False
43,42,2012-02-03,267.06,False
43,42,2012-02-10,159.69,True
43,42,2012-02-17,140.8,False
43,42,2012-02-24,167.24,False
43,42,2012-03-02,189.47,False
43,42,2012-03-09,139.73,False
43,42,2012-03-16,132.11,False
43,42,2012-03-23,176.21,False
43,42,2012-03-30,233.29,False
43,42,2012-04-06,115.76,False
43,42,2012-04-13,210.34,False
43,42,2012-04-20,99.29,False
43,42,2012-04-27,196.54,False
43,42,2012-05-04,169.37,False
43,42,2012-05-11,181.86,False
43,42,2012-05-18,199.41,False
43,42,2012-05-25,111.21,False
43,42,2012-06-01,103.81,False
43,42,2012-06-08,127.64,False
43,42,2012-06-15,273.12,False
43,42,2012-06-22,195.97,False
43,42,2012-06-29,226.93,False
43,42,2012-07-06,159.93,False
43,42,2012-07-13,130.55,False
43,42,2012-07-20,164.24,False
43,42,2012-07-27,195.64,False
43,42,2012-08-03,155.61,False
43,42,2012-08-10,149.86,False
43,42,2012-08-17,195.27,False
43,42,2012-08-24,175.71,False
43,42,2012-08-31,221.89,False
43,42,2012-09-07,171.13,True
43,42,2012-09-14,184.77,False
43,42,2012-09-21,158.77,False
43,42,2012-09-28,205.77,False
43,42,2012-10-05,194.61,False
43,42,2012-10-12,239.62,False
43,42,2012-10-19,186.71,False
43,42,2012-10-26,206.65,False
43,44,2010-04-16,3.48,False
43,44,2010-04-23,-4.0,False
43,44,2010-07-23,3.97,False
43,44,2010-07-30,5.04,False
43,44,2010-08-06,5.14,False
43,44,2010-08-13,10.51,False
43,44,2010-08-27,2.57,False
43,44,2011-01-28,10.0,False
43,44,2011-04-08,18.5,False
43,44,2011-08-12,10.0,False
43,44,2011-10-07,1.94,False
43,44,2012-01-13,2.0,False
43,44,2012-02-10,3.97,True
43,44,2012-06-01,5.47,False
43,44,2012-06-29,1.24,False
43,44,2012-07-13,2.48,False
43,44,2012-07-20,8.35,False
43,44,2012-07-27,4.96,False
43,44,2012-08-03,5.36,False
43,46,2010-02-05,9006.64,False
43,46,2010-02-12,8581.49,True
43,46,2010-02-19,9335.83,False
43,46,2010-02-26,9269.51,False
43,46,2010-03-05,10062.72,False
43,46,2010-03-12,8940.72,False
43,46,2010-03-19,9178.07,False
43,46,2010-03-26,8058.46,False
43,46,2010-04-02,8726.71,False
43,46,2010-04-09,10119.65,False
43,46,2010-04-16,9693.36,False
43,46,2010-04-23,8748.48,False
43,46,2010-04-30,9701.33,False
43,46,2010-05-07,9538.47,False
43,46,2010-05-14,9179.47,False
43,46,2010-05-21,10150.02,False
43,46,2010-05-28,9383.49,False
43,46,2010-06-04,10579.52,False
43,46,2010-06-11,9054.56,False
43,46,2010-06-18,9334.41,False
43,46,2010-06-25,7865.23,False
43,46,2010-07-02,8987.87,False
43,46,2010-07-09,8612.86,False
43,46,2010-07-16,8279.15,False
43,46,2010-07-23,7593.36,False
43,46,2010-07-30,7895.2,False
43,46,2010-08-06,8878.26,False
43,46,2010-08-13,8299.06,False
43,46,2010-08-20,9071.76,False
43,46,2010-08-27,8555.91,False
43,46,2010-09-03,8543.23,False
43,46,2010-09-10,9002.77,True
43,46,2010-09-17,8563.46,False
43,46,2010-09-24,8574.46,False
43,46,2010-10-01,8876.91,False
43,46,2010-10-08,9499.89,False
43,46,2010-10-15,8719.25,False
43,46,2010-10-22,9327.37,False
43,46,2010-10-29,8031.84,False
43,46,2010-11-05,7865.18,False
43,46,2010-11-12,7205.65,False
43,46,2010-11-19,7012.1,False
43,46,2010-11-26,6248.92,True
43,46,2010-12-03,7017.66,False
43,46,2010-12-10,7393.7,False
43,46,2010-12-17,7023.33,False
43,46,2010-12-24,7164.07,False
43,46,2010-12-31,5980.84,True
43,46,2011-01-07,7113.54,False
43,46,2011-01-14,7192.94,False
43,46,2011-01-21,7809.78,False
43,46,2011-01-28,7249.24,False
43,46,2011-02-04,8107.66,False
43,46,2011-02-11,8013.38,True
43,46,2011-02-18,8040.15,False
43,46,2011-02-25,9455.32,False
43,46,2011-03-04,9831.6,False
43,46,2011-03-11,9501.59,False
43,46,2011-03-18,9169.04,False
43,46,2011-03-25,8553.49,False
43,46,2011-04-01,9010.83,False
43,46,2011-04-08,9573.77,False
43,46,2011-04-15,8018.47,False
43,46,2011-04-22,8116.12,False
43,46,2011-04-29,8447.51,False
43,46,2011-05-06,8760.84,False
43,46,2011-05-13,9125.95,False
43,46,2011-05-20,8777.18,False
43,46,2011-05-27,8117.09,False
43,46,2011-06-03,8997.19,False
43,46,2011-06-10,8493.65,False
43,46,2011-06-17,8595.26,False
43,46,2011-06-24,7797.08,False
43,46,2011-07-01,7612.1,False
43,46,2011-07-08,7720.19,False
43,46,2011-07-15,6842.96,False
43,46,2011-07-22,5951.17,False
43,46,2011-07-29,5289.58,False
43,46,2011-08-05,5422.94,False
43,46,2011-08-12,5426.15,False
43,46,2011-08-19,5658.45,False
43,46,2011-08-26,5853.68,False
43,46,2011-09-02,5968.34,False
43,46,2011-09-09,6196.04,True
43,46,2011-09-16,5411.39,False
43,46,2011-09-23,5724.36,False
43,46,2011-09-30,5223.57,False
43,46,2011-10-07,6315.8,False
43,46,2011-10-14,5747.26,False
43,46,2011-10-21,6411.34,False
43,46,2011-10-28,6541.26,False
43,46,2011-11-04,6914.31,False
43,46,2011-11-11,5335.56,False
43,46,2011-11-18,5760.76,False
43,46,2011-11-25,5244.5,True
43,46,2011-12-02,5819.13,False
43,46,2011-12-09,5566.3,False
43,46,2011-12-16,5321.46,False
43,46,2011-12-23,5836.96,False
43,46,2011-12-30,4398.24,True
43,46,2012-01-06,5554.23,False
43,46,2012-01-13,5755.09,False
43,46,2012-01-20,6148.84,False
43,46,2012-01-27,5688.03,False
43,46,2012-02-03,7051.35,False
43,46,2012-02-10,6971.97,True
43,46,2012-02-17,6311.22,False
43,46,2012-02-24,7091.53,False
43,46,2012-03-02,7505.19,False
43,46,2012-03-09,7934.46,False
43,46,2012-03-16,7534.96,False
43,46,2012-03-23,7493.88,False
43,46,2012-03-30,7092.18,False
43,46,2012-04-06,6883.3,False
43,46,2012-04-13,6546.26,False
43,46,2012-04-20,7286.73,False
43,46,2012-04-27,6655.56,False
43,46,2012-05-04,7257.99,False
43,46,2012-05-11,5915.43,False
43,46,2012-05-18,6089.21,False
43,46,2012-05-25,6151.87,False
43,46,2012-06-01,6965.11,False
43,46,2012-06-08,7062.64,False
43,46,2012-06-15,6241.71,False
43,46,2012-06-22,6017.87,False
43,46,2012-06-29,6525.73,False
43,46,2012-07-06,6271.7,False
43,46,2012-07-13,6388.52,False
43,46,2012-07-20,6357.12,False
43,46,2012-07-27,5829.02,False
43,46,2012-08-03,6549.54,False
43,46,2012-08-10,6465.11,False
43,46,2012-08-17,6332.58,False
43,46,2012-08-24,5758.02,False
43,46,2012-08-31,6275.94,False
43,46,2012-09-07,6323.09,True
43,46,2012-09-14,5462.38,False
43,46,2012-09-21,6529.09,False
43,46,2012-09-28,5588.0,False
43,46,2012-10-05,6066.1,False
43,46,2012-10-12,5875.48,False
43,46,2012-10-19,6499.0,False
43,46,2012-10-26,5591.3,False
43,49,2010-12-03,2.97,False
43,49,2011-02-18,130.85,False
43,49,2011-02-25,46.5,False
43,49,2011-12-30,2.97,True
43,49,2012-03-23,14.85,False
43,49,2012-03-30,17.82,False
43,49,2012-05-18,20.0,False
43,49,2012-06-01,5.0,False
43,49,2012-06-08,5.0,False
43,49,2012-06-22,10.0,False
43,49,2012-06-29,5.0,False
43,49,2012-07-13,10.0,False
43,49,2012-07-27,2.97,False
43,49,2012-08-03,5.0,False
43,49,2012-08-31,10.0,False
43,49,2012-09-07,15.0,True
43,49,2012-09-21,10.0,False
43,49,2012-09-28,11.88,False
43,49,2012-10-05,5.94,False
43,49,2012-10-19,15.0,False
43,52,2010-02-05,47.84,False
43,52,2010-02-12,82.82,True
43,52,2010-02-19,113.94,False
43,52,2010-02-26,50.97,False
43,52,2010-03-05,32.86,False
43,52,2010-03-12,55.95,False
43,52,2010-03-19,61.47,False
43,52,2010-03-26,49.5,False
43,52,2010-04-02,41.98,False
43,52,2010-04-09,51.69,False
43,52,2010-04-16,53.89,False
43,52,2010-04-23,60.05,False
43,52,2010-04-30,66.3,False
43,52,2010-05-07,69.96,False
43,52,2010-05-14,100.81,False
43,52,2010-05-21,85.59,False
43,52,2010-05-28,56.33,False
43,52,2010-06-04,60.73,False
43,52,2010-06-11,36.63,False
43,52,2010-06-18,45.33,False
43,52,2010-06-25,56.98,False
43,52,2010-07-02,60.41,False
43,52,2010-07-09,55.06,False
43,52,2010-07-16,27.49,False
43,52,2010-07-23,44.11,False
43,52,2010-07-30,57.87,False
43,52,2010-08-06,36.29,False
43,52,2010-08-13,42.05,False
43,52,2010-08-20,34.25,False
43,52,2010-08-27,62.65,False
43,52,2010-09-03,53.89,False
43,52,2010-09-10,42.57,True
43,52,2010-09-17,38.91,False
43,52,2010-09-24,67.71,False
43,52,2010-10-01,48.17,False
43,52,2010-10-08,49.25,False
43,52,2010-10-15,41.25,False
43,52,2010-10-22,61.03,False
43,52,2010-10-29,69.27,False
43,52,2010-11-05,94.12,False
43,52,2010-11-12,36.66,False
43,52,2010-11-19,25.65,False
43,52,2010-11-26,14.31,True
43,52,2010-12-03,40.76,False
43,52,2010-12-10,33.01,False
43,52,2010-12-17,44.02,False
43,52,2010-12-24,40.16,False
43,52,2010-12-31,25.99,True
43,52,2011-01-07,37.6,False
43,52,2011-01-14,39.9,False
43,52,2011-01-21,58.45,False
43,52,2011-01-28,48.84,False
43,52,2011-02-04,54.82,False
43,52,2011-02-11,65.93,True
43,52,2011-02-18,215.96,False
43,52,2011-02-25,67.15,False
43,52,2011-03-04,49.51,False
43,52,2011-03-11,79.6,False
43,52,2011-03-18,61.29,False
43,52,2011-03-25,52.73,False
43,52,2011-04-01,79.31,False
43,52,2011-04-08,46.79,False
43,52,2011-04-15,62.68,False
43,52,2011-04-22,54.42,False
43,52,2011-04-29,64.72,False
43,52,2011-05-06,142.1,False
43,52,2011-05-13,103.44,False
43,52,2011-05-20,60.25,False
43,52,2011-05-27,62.45,False
43,52,2011-06-03,45.93,False
43,52,2011-06-10,58.45,False
43,52,2011-06-17,44.79,False
43,52,2011-06-24,68.91,False
43,52,2011-07-01,55.38,False
43,52,2011-07-08,45.86,False
43,52,2011-07-15,31.28,False
43,52,2011-07-22,25.83,False
43,52,2011-07-29,56.3,False
43,52,2011-08-05,30.03,False
43,52,2011-08-12,8.75,False
43,52,2011-08-19,8.41,False
43,52,2011-08-26,30.27,False
43,52,2011-09-02,45.5,False
43,52,2011-09-09,24.24,True
43,52,2011-09-16,12.85,False
43,52,2011-09-23,24.66,False
43,52,2011-09-30,15.02,False
43,52,2011-10-07,11.82,False
43,52,2011-10-14,30.57,False
43,52,2011-10-21,10.92,False
43,52,2011-10-28,38.29,False
43,52,2011-11-04,32.72,False
43,52,2011-11-11,20.38,False
43,52,2011-11-18,33.88,False
43,52,2011-11-25,15.09,True
43,52,2011-12-02,16.03,False
43,52,2011-12-09,40.77,False
43,52,2011-12-16,19.43,False
43,52,2011-12-23,13.79,False
43,52,2011-12-30,17.15,True
43,52,2012-01-06,21.62,False
43,52,2012-01-13,27.58,False
43,52,2012-01-20,21.16,False
43,52,2012-01-27,16.88,False
43,52,2012-02-03,16.29,False
43,52,2012-02-10,6.78,True
43,52,2012-02-17,87.1,False
43,52,2012-02-24,10.15,False
43,52,2012-03-02,23.07,False
43,52,2012-03-09,19.63,False
43,52,2012-03-16,51.09,False
43,52,2012-03-23,25.08,False
43,52,2012-03-30,11.82,False
43,52,2012-04-06,14.16,False
43,52,2012-04-13,5.91,False
43,52,2012-04-20,4.11,False
43,52,2012-04-27,10.57,False
43,52,2012-05-04,26.01,False
43,52,2012-05-11,24.92,False
43,52,2012-05-18,-1.23,False
43,52,2012-05-25,8.25,False
43,52,2012-06-01,5.88,False
43,52,2012-06-08,12.33,False
43,52,2012-06-15,19.74,False
43,52,2012-06-22,12.69,False
43,52,2012-06-29,9.82,False
43,52,2012-07-06,12.91,False
43,52,2012-07-13,10.29,False
43,52,2012-07-27,11.82,False
43,52,2012-08-03,29.36,False
43,52,2012-08-10,10.02,False
43,52,2012-08-17,36.23,False
43,52,2012-08-24,8.55,False
43,52,2012-08-31,5.01,False
43,52,2012-09-07,9.99,True
43,52,2012-09-14,29.34,False
43,52,2012-09-21,20.95,False
43,52,2012-09-28,11.76,False
43,52,2012-10-05,13.02,False
43,52,2012-10-12,14.46,False
43,52,2012-10-19,11.52,False
43,52,2012-10-26,15.03,False
43,55,2011-03-04,-11.88,False
43,56,2010-02-19,15.9,False
43,56,2010-02-26,2.98,False
43,56,2010-03-12,23.84,False
43,56,2010-03-19,5.96,False
43,56,2010-03-26,116.9,False
43,56,2010-04-02,474.0,False
43,56,2010-04-16,2.98,False
43,56,2010-04-23,26.82,False
43,56,2010-05-07,8.94,False
43,56,2010-05-14,294.9,False
43,56,2010-05-21,20.86,False
43,56,2010-05-28,26.82,False
43,56,2010-06-04,21.86,False
43,56,2010-06-11,2.98,False
43,56,2010-08-06,557.1,False
43,56,2010-08-13,214.0,False
43,56,2010-08-20,136.0,False
43,56,2010-08-27,6.0,False
43,56,2010-10-22,23.2,False
43,56,2010-10-29,148.48,False
43,56,2010-11-05,35.48,False
43,56,2010-11-26,776.25,True
43,56,2010-12-03,322.85,False
43,56,2010-12-10,360.5,False
43,56,2010-12-17,157.5,False
43,56,2010-12-24,1.75,False
43,56,2011-03-04,9.94,False
43,56,2011-03-11,30.94,False
43,56,2011-03-18,349.7,False
43,56,2011-03-25,165.0,False
43,56,2011-04-01,160.1,False
43,56,2011-04-08,989.47,False
43,56,2011-04-15,447.97,False
43,56,2011-04-22,433.56,False
43,56,2011-04-29,712.18,False
43,56,2011-05-06,135.94,False
43,56,2011-05-13,190.75,False
43,56,2011-05-20,158.37,False
43,56,2011-05-27,26.95,False
43,56,2011-06-03,17.76,False
43,56,2011-06-10,15.94,False
43,56,2011-06-17,19.88,False
43,56,2011-06-24,31.0,False
43,56,2011-07-01,65.0,False
43,56,2011-07-08,7.0,False
43,56,2011-08-05,24.68,False
43,56,2011-08-26,252.5,False
43,56,2011-09-16,227.18,False
43,56,2011-09-23,96.9,False
43,56,2011-09-30,274.2,False
43,56,2011-10-07,138.2,False
43,56,2011-10-14,10.66,False
43,56,2011-10-21,4.0,False
43,56,2011-10-28,22.38,False
43,56,2011-11-04,21.15,False
43,56,2011-11-11,2.5,False
43,56,2011-11-25,618.15,True
43,56,2011-12-02,347.0,False
43,56,2011-12-09,700.94,False
43,56,2011-12-16,65.93,False
43,56,2011-12-30,30.0,True
43,56,2012-01-06,234.0,False
43,56,2012-01-13,9.0,False
43,56,2012-01-20,9.0,False
43,56,2012-02-10,279.0,True
43,56,2012-02-17,234.0,False
43,56,2012-03-02,1.58,False
43,56,2012-03-09,455.0,False
43,56,2012-03-16,2.58,False
43,56,2012-03-30,301.51,False
43,56,2012-04-06,372.75,False
43,56,2012-04-13,173.2,False
43,56,2012-04-20,153.32,False
43,56,2012-04-27,386.7,False
43,56,2012-05-04,71.67,False
43,56,2012-05-11,141.97,False
43,56,2012-05-18,103.99,False
43,56,2012-05-25,47.99,False
43,56,2012-06-01,37.3,False
43,56,2012-06-08,18.51,False
43,56,2012-06-15,204.05,False
43,56,2012-06-22,57.68,False
43,56,2012-06-29,21.57,False
43,56,2012-07-06,22.74,False
43,56,2012-07-13,160.39,False
43,56,2012-07-20,39.93,False
43,56,2012-07-27,12.57,False
43,56,2012-08-03,24.84,False
43,56,2012-08-10,26.65,False
43,56,2012-08-17,385.66,False
43,56,2012-08-24,200.38,False
43,56,2012-08-31,99.57,False
43,56,2012-09-07,295.91,True
43,56,2012-09-14,132.92,False
43,56,2012-09-21,125.7,False
43,56,2012-09-28,47.23,False
43,56,2012-10-05,30.74,False
43,56,2012-10-12,399.14,False
43,56,2012-10-19,113.78,False
43,56,2012-10-26,15.42,False
43,59,2010-02-05,410.84,False
43,59,2010-02-12,362.31,True
43,59,2010-02-19,195.58,False
43,59,2010-02-26,258.44,False
43,59,2010-03-05,349.4,False
43,59,2010-03-12,275.45,False
43,59,2010-03-19,223.27,False
43,59,2010-03-26,156.75,False
43,59,2010-04-02,227.67,False
43,59,2010-04-09,210.73,False
43,59,2010-04-16,228.78,False
43,59,2010-04-23,185.03,False
43,59,2010-04-30,147.37,False
43,59,2010-05-07,155.75,False
43,59,2010-05-14,106.18,False
43,59,2010-05-21,185.46,False
43,59,2010-05-28,140.76,False
43,59,2010-06-04,128.12,False
43,59,2010-06-11,57.95,False
43,59,2010-06-18,121.71,False
43,59,2010-06-25,99.04,False
43,59,2010-07-02,96.31,False
43,59,2010-07-09,241.2,False
43,59,2010-07-16,113.82,False
43,59,2010-07-23,129.32,False
43,59,2010-07-30,88.81,False
43,59,2010-08-06,142.51,False
43,59,2010-08-13,180.89,False
43,59,2010-08-20,115.6,False
43,59,2010-08-27,143.81,False
43,59,2010-09-03,146.87,False
43,59,2010-09-10,183.45,True
43,59,2010-09-17,142.92,False
43,59,2010-09-24,160.04,False
43,59,2010-10-01,101.29,False
43,59,2010-10-08,159.29,False
43,59,2010-10-15,205.23,False
43,59,2010-10-22,143.63,False
43,59,2010-10-29,187.49,False
43,59,2010-11-05,114.0,False
43,59,2010-11-12,150.86,False
43,59,2010-11-19,69.31,False
43,59,2010-11-26,101.94,True
43,59,2010-12-03,91.36,False
43,59,2010-12-10,99.07,False
43,59,2010-12-17,160.52,False
43,59,2010-12-24,160.98,False
43,59,2010-12-31,223.47,True
43,59,2011-01-07,161.71,False
43,59,2011-01-14,119.78,False
43,59,2011-01-21,131.85,False
43,59,2011-01-28,150.7,False
43,59,2011-02-04,97.67,False
43,59,2011-02-11,93.22,True
43,59,2011-02-18,103.81,False
43,59,2011-02-25,147.02,False
43,59,2011-03-04,209.54,False
43,59,2011-03-11,120.79,False
43,59,2011-03-18,75.62,False
43,59,2011-03-25,93.13,False
43,59,2011-04-01,131.33,False
43,59,2011-04-08,117.58,False
43,59,2011-04-15,73.91,False
43,59,2011-04-22,145.29,False
43,59,2011-04-29,97.32,False
43,59,2011-05-06,96.21,False
43,59,2011-05-13,80.3,False
43,59,2011-05-20,125.17,False
43,59,2011-05-27,16.47,False
43,59,2011-06-03,140.51,False
43,59,2011-06-10,35.45,False
43,59,2011-06-17,24.92,False
43,59,2011-06-24,97.4,False
43,59,2011-07-01,68.05,False
43,59,2011-07-08,40.73,False
43,59,2011-07-15,73.06,False
43,59,2011-07-22,43.33,False
43,59,2011-07-29,13.95,False
43,59,2011-08-05,14.95,False
43,59,2011-08-12,7.47,False
43,59,2011-08-19,7.48,False
43,59,2011-08-26,14.96,False
43,59,2011-09-02,14.96,False
43,59,2011-09-16,14.95,False
43,59,2011-09-23,14.96,False
43,59,2011-09-30,7.47,False
43,59,2011-11-04,35.0,False
43,59,2011-11-11,67.8,False
43,59,2011-11-18,50.0,False
43,59,2011-11-25,30.0,True
43,59,2011-12-02,95.0,False
43,59,2011-12-09,120.0,False
43,59,2011-12-16,271.99,False
43,59,2011-12-23,565.0,False
43,59,2011-12-30,327.5,True
43,59,2012-01-06,419.36,False
43,59,2012-01-13,42.75,False
43,59,2012-02-17,2.5,False
43,59,2012-02-24,5.84,False
43,59,2012-03-02,5.97,False
43,59,2012-03-16,1.53,False
43,59,2012-06-15,-3.06,False
43,59,2012-06-22,5.76,False
43,59,2012-08-31,6.97,False
43,60,2010-02-05,871.2,False
43,60,2010-02-12,915.2,True
43,60,2010-02-19,686.4,False
43,60,2010-02-26,457.6,False
43,60,2010-03-05,783.2,False
43,60,2010-03-12,545.6,False
43,60,2010-03-19,519.2,False
43,60,2010-03-26,624.8,False
43,60,2010-04-02,809.6,False
43,60,2010-04-09,501.6,False
43,60,2010-04-16,607.2,False
43,60,2010-04-23,448.8,False
43,60,2010-04-30,528.0,False
43,60,2010-05-07,968.0,False
43,60,2010-05-14,651.2,False
43,60,2010-05-21,616.0,False
43,60,2010-05-28,510.4,False
43,60,2010-06-04,739.2,False
43,60,2010-06-11,580.8,False
43,60,2010-06-18,624.8,False
43,60,2010-06-25,730.4,False
43,60,2010-07-02,748.0,False
43,60,2010-07-09,660.0,False
43,60,2010-07-16,448.8,False
43,60,2010-07-23,431.2,False
43,60,2010-07-30,704.0,False
43,60,2010-08-06,792.0,False
43,60,2010-08-13,475.2,False
43,60,2010-08-20,440.0,False
43,60,2010-08-27,334.4,False
43,60,2010-09-03,827.2,False
43,60,2010-09-10,484.0,True
43,60,2010-09-17,572.0,False
43,60,2010-09-24,572.0,False
43,60,2010-10-01,765.6,False
43,60,2010-10-08,686.4,False
43,60,2010-10-15,545.6,False
43,60,2010-10-22,633.6,False
43,60,2010-10-29,528.0,False
43,60,2010-11-05,906.4,False
43,60,2010-11-12,563.2,False
43,60,2010-11-19,334.4,False
43,60,2010-11-26,422.4,True
43,60,2010-12-03,906.4,False
43,60,2010-12-10,730.4,False
43,60,2010-12-17,721.6,False
43,60,2010-12-24,941.6,False
43,60,2010-12-31,475.2,True
43,60,2011-01-07,695.2,False
43,60,2011-01-14,580.8,False
43,60,2011-01-21,413.6,False
43,60,2011-01-28,484.0,False
43,60,2011-02-04,765.6,False
43,60,2011-02-11,536.8,True
43,60,2011-02-18,624.8,False
43,60,2011-02-25,528.0,False
43,60,2011-03-04,730.4,False
43,60,2011-03-11,572.0,False
43,60,2011-03-18,466.4,False
43,60,2011-03-25,501.6,False
43,60,2011-04-01,589.6,False
43,60,2011-04-08,677.6,False
43,60,2011-04-15,396.0,False
43,60,2011-04-22,360.8,False
43,60,2011-04-29,440.0,False
43,60,2011-05-06,466.4,False
43,60,2011-05-13,413.6,False
43,60,2011-06-17,413.6,False
43,60,2011-06-24,475.2,False
43,60,2011-07-01,519.2,False
43,60,2011-07-08,299.2,False
43,60,2011-07-15,52.8,False
43,60,2011-07-22,88.0,False
43,60,2011-07-29,545.6,False
43,60,2011-08-05,264.0,False
43,60,2011-08-12,404.8,False
43,60,2011-08-19,308.0,False
43,60,2011-08-26,149.6,False
43,60,2011-10-07,369.6,False
43,60,2011-10-14,343.2,False
43,60,2011-10-21,352.0,False
43,60,2011-10-28,369.6,False
43,60,2011-11-04,431.2,False
43,60,2011-11-11,360.8,False
43,60,2011-11-18,299.2,False
43,60,2011-11-25,378.4,True
43,60,2011-12-02,589.6,False
43,60,2011-12-09,484.0,False
43,60,2011-12-16,422.4,False
43,60,2012-01-06,8.8,False
43,60,2012-03-02,153.0,False
43,60,2012-03-09,315.0,False
43,60,2012-03-16,288.0,False
43,60,2012-03-23,315.0,False
43,60,2012-03-30,243.0,False
43,60,2012-04-06,360.0,False
43,60,2012-04-13,342.0,False
43,60,2012-04-20,288.0,False
43,60,2012-04-27,324.0,False
43,60,2012-05-04,369.0,False
43,60,2012-05-11,387.0,False
43,60,2012-05-18,351.0,False
43,60,2012-05-25,297.0,False
43,60,2012-06-01,288.0,False
43,60,2012-06-08,378.0,False
43,60,2012-06-15,378.0,False
43,60,2012-06-22,288.0,False
43,60,2012-06-29,351.0,False
43,60,2012-07-06,459.0,False
43,60,2012-07-13,396.0,False
43,60,2012-07-20,261.0,False
43,60,2012-07-27,252.0,False
43,60,2012-08-03,405.0,False
43,60,2012-08-10,342.0,False
43,60,2012-08-17,225.0,False
43,60,2012-08-24,342.0,False
43,60,2012-08-31,378.0,False
43,60,2012-09-07,450.0,True
43,60,2012-09-14,333.0,False
43,60,2012-09-21,306.0,False
43,60,2012-09-28,324.0,False
43,60,2012-10-05,432.0,False
43,60,2012-10-12,369.0,False
43,60,2012-10-19,351.0,False
43,60,2012-10-26,270.0,False
43,67,2010-02-05,1200.2,False
43,67,2010-02-12,2953.79,True
43,67,2010-02-19,2937.85,False
43,67,2010-02-26,1031.0,False
43,67,2010-03-05,1037.13,False
43,67,2010-03-12,1122.1,False
43,67,2010-03-19,1011.8,False
43,67,2010-03-26,893.36,False
43,67,2010-04-02,1045.36,False
43,67,2010-04-09,1152.12,False
43,67,2010-04-16,1050.55,False
43,67,2010-04-23,1271.4,False
43,67,2010-04-30,1413.27,False
43,67,2010-05-07,3186.62,False
43,67,2010-05-14,4322.95,False
43,67,2010-05-21,1369.59,False
43,67,2010-05-28,1197.35,False
43,67,2010-06-04,1918.34,False
43,67,2010-06-11,1423.85,False
43,67,2010-06-18,2146.03,False
43,67,2010-06-25,2355.54,False
43,67,2010-07-02,1056.87,False
43,67,2010-07-09,1071.77,False
43,67,2010-07-16,960.96,False
43,67,2010-07-23,944.69,False
43,67,2010-07-30,895.84,False
43,67,2010-08-06,947.99,False
43,67,2010-08-13,991.58,False
43,67,2010-08-20,1122.16,False
43,67,2010-08-27,1089.88,False
43,67,2010-09-03,1079.94,False
43,67,2010-09-10,1103.88,True
43,67,2010-09-17,1303.09,False
43,67,2010-09-24,1097.48,False
43,67,2010-10-01,1273.82,False
43,67,2010-10-08,1257.76,False
43,67,2010-10-15,1200.15,False
43,67,2010-10-22,940.68,False
43,67,2010-10-29,983.62,False
43,67,2010-11-05,964.26,False
43,67,2010-11-12,958.96,False
43,67,2010-11-19,954.55,False
43,67,2010-11-26,788.97,True
43,67,2010-12-03,718.03,False
43,67,2010-12-10,1075.49,False
43,67,2010-12-17,1854.98,False
43,67,2010-12-24,2347.07,False
43,67,2010-12-31,546.62,True
43,67,2011-01-07,632.41,False
43,67,2011-01-14,714.0,False
43,67,2011-01-21,710.24,False
43,67,2011-01-28,746.97,False
43,67,2011-02-04,733.81,False
43,67,2011-02-11,1660.36,True
43,67,2011-02-18,3578.01,False
43,67,2011-02-25,908.8,False
43,67,2011-03-04,864.3,False
43,67,2011-03-11,895.81,False
43,67,2011-03-18,759.81,False
43,67,2011-03-25,796.62,False
43,67,2011-04-01,788.79,False
43,67,2011-04-08,856.31,False
43,67,2011-04-15,783.78,False
43,67,2011-04-22,1075.72,False
43,67,2011-04-29,1054.82,False
43,67,2011-05-06,2517.77,False
43,67,2011-05-13,4086.35,False
43,67,2011-05-20,1153.48,False
43,67,2011-05-27,1148.08,False
43,67,2011-06-03,1336.31,False
43,67,2011-06-10,1492.01,False
43,67,2011-06-17,1460.23,False
43,67,2011-06-24,2041.14,False
43,67,2011-07-01,760.88,False
43,67,2011-07-08,818.55,False
43,67,2011-07-15,922.15,False
43,67,2011-07-22,771.29,False
43,67,2011-07-29,668.67,False
43,67,2011-08-05,610.02,False
43,67,2011-08-12,578.0,False
43,67,2011-08-19,738.78,False
43,67,2011-08-26,761.43,False
43,67,2011-09-02,746.11,False
43,67,2011-09-09,705.41,True
43,67,2011-09-16,813.39,False
43,67,2011-09-23,923.44,False
43,67,2011-09-30,808.97,False
43,67,2011-10-07,733.54,False
43,67,2011-10-14,731.96,False
43,67,2011-10-21,825.6,False
43,67,2011-10-28,861.77,False
43,67,2011-11-04,880.42,False
43,67,2011-11-11,844.63,False
43,67,2011-11-18,826.37,False
43,67,2011-11-25,662.77,True
43,67,2011-12-02,748.56,False
43,67,2011-12-09,920.03,False
43,67,2011-12-16,1603.14,False
43,67,2011-12-23,1697.76,False
43,67,2011-12-30,1097.66,True
43,67,2012-01-06,1082.34,False
43,67,2012-01-13,714.94,False
43,67,2012-01-20,869.17,False
43,67,2012-01-27,901.06,False
43,67,2012-02-03,1055.05,False
43,67,2012-02-10,1181.43,True
43,67,2012-02-17,3261.47,False
