user_id,anime_id,rating
41458,15451,-1
41458,22123,6
41461,5262,7
41462,651,2
41462,4053,7
41462,10197,4
41462,10681,6
41462,14735,6
41462,15451,4
41462,16317,5
41462,17777,2
41462,19115,8
41462,20785,7
41462,22123,4
41462,33021,2
41465,13659,10
41468,1887,7
41474,10702,-1
41474,15451,-1
41474,20785,-1
41475,13659,8
41475,20785,8
41477,5262,-1
41477,10197,-1
41480,5262,7
41482,4107,8
41483,15451,9
41492,22123,6
41492,32542,8
41496,1887,8
41498,13659,9
41498,20785,7
41500,9220,-1
41501,1887,7
41501,10197,7
41504,15451,7
41504,20785,9
41505,13659,-1
41506,13659,9
41510,1887,5
41510,32542,8
41511,651,7
41511,1887,10
41511,4107,9
41511,10197,8
41516,1887,6
41516,13659,-1
41517,1887,9
41518,13659,7
41518,15451,8
41520,4053,9
41520,20785,8
41522,13659,9
41522,16610,-1
41522,20785,8
41526,651,6
41526,4312,9
41526,8171,7
41526,13659,9
41526,32542,9
41534,2071,7
41534,8171,-1
41536,167,8
41536,1630,6
41536,2071,6
41536,3318,8
41536,10702,7
41536,20785,6
41537,3318,9
41538,10197,9
41540,1887,-1
41542,1887,8
41543,4107,7
41543,13659,9
41543,16317,7
41544,1887,10
41544,20785,-1
41546,167,-1
41546,5262,-1
41546,13659,10
41547,13659,-1
41547,20785,-1
41547,30364,-1
41547,32542,-1
41549,5262,6
41550,13659,8
41554,1887,9
41557,1887,8
41557,16199,6
41557,32542,8
41558,1887,6
41560,13659,8
41563,1887,7
41564,1887,8
41564,5262,2
41564,10197,8
41565,1887,9
41565,13659,8
41565,17777,7
41565,20785,7
41567,15451,5
41567,20785,6
41567,22123,7
41568,1887,7
41568,4107,8
41568,13659,8
41568,15451,7
41568,20785,7
41568,22123,7
41571,1887,9
41571,4107,8
41571,13659,7
41573,971,7
41573,13659,-1
41574,5262,6
41575,15451,9
41576,15451,9
41580,1887,7
41580,2148,-1
41586,13659,-1
41586,22123,-1
41588,2148,10
41590,651,-1
41590,2148,-1
41590,10197,-1
41593,20785,8
41593,32542,9
41594,1887,8
41595,15451,9
41601,1887,9
41601,32542,8
41602,10702,9
41604,651,-1
41604,13659,8
41604,15451,8
41606,167,-1
41606,651,-1
41606,10934,-1
41606,13659,10
41606,15451,10
41606,17777,7
41610,10702,7
41610,10934,7
41610,13659,8
41614,1887,-1
41615,1887,-1
41615,13659,-1
41616,1887,7
41616,13659,7
41616,20785,8
41619,1887,7
41619,13659,-1
41621,5262,7
41624,15451,8
41628,1887,8
41632,1887,8
41634,1014,7
41634,1887,6
41635,1887,8
41635,4107,7
41638,13659,8
41640,13659,10
41640,15451,10
41640,20785,8
41640,22123,5
41643,13659,-1
41643,17777,6
41643,20785,4
41644,15451,7
41645,651,9
41645,20785,10
41647,13659,9
41648,1887,6
41648,4107,9
41649,1887,8
41649,20785,6
41650,167,7
41650,1887,7
41652,14735,8
41654,971,8
41654,10934,8
41655,1887,10
41655,4053,10
41655,4107,10
41655,5262,6
41658,8171,-1
41660,5262,-1
41661,10681,-1
41661,15451,-1
41662,1887,7
41662,10197,8
41662,10934,6
41662,13659,8
41663,5262,5
41664,1887,7
41664,13659,4
41666,2148,9
41675,1887,-1
41675,4053,-1
41675,5262,-1
41675,14735,-1
41675,20785,-1
41677,1887,8
41677,8297,5
41677,13659,6
41677,16199,6
41677,19115,8
41677,19133,6
41677,28851,10
41678,5784,-1
41679,16317,7
41682,20785,8
41682,32542,9
41685,1887,-1
41686,167,7
41688,4107,9
41690,1887,8
41690,4107,-1
41690,10197,7
41690,16317,-1
41691,1819,2
41691,1887,10
41691,5155,9
41693,1887,9
41694,13659,7
41694,15451,7
41694,17777,7
41694,20785,9
41695,5262,10
41695,5684,10
41698,971,-1
41702,1887,9
41703,1887,-1
41705,15451,10
41707,13659,9
41707,15451,5
41709,10681,7
41710,2148,5
41713,1887,6
41713,13659,7
41713,17777,4
41713,20785,7
41714,10934,7
41714,15451,10
41714,20785,10
41717,5262,-1
41718,3318,-1
41718,5262,-1
41720,1887,9
41720,13659,8
41720,15451,-1
41720,16199,-1
41720,20785,-1
41720,22123,-1
41724,651,-1
41728,13659,7
41729,13659,8
41730,5262,10
41734,4107,8
41735,1887,6
41735,2148,4
41740,5262,7
41740,13659,5
41740,14735,-1
41742,1887,10
41744,10197,10
41745,1887,8
41748,1887,-1
41748,8171,-1
41748,10702,-1
41755,13659,10
41756,2148,6
41758,1887,8
41758,15451,8
41758,20785,10
41760,1887,-1
41761,1887,8
41761,13659,-1
41763,5262,-1
41763,20785,-1
41766,13659,9
41770,4053,-1
41779,1887,-1
41781,13659,7
41781,16199,4
41781,20785,8
41785,1068,-1
41785,10770,4
41785,10934,7
41785,15451,7
41785,22123,7
41786,13659,-1
41786,15451,-1
41786,17777,-1
41786,20785,-1
41793,13659,7
41793,20785,9
41793,22123,7
41794,19133,7
41796,651,-1
41797,167,8
41797,1887,7
41797,3318,7
41798,10681,7
41800,20785,-1
41803,1887,9
41803,20785,9
41804,17777,9
41804,20785,10
41804,22123,8
41807,1887,9
41807,13659,10
41807,17777,7
41807,22123,9
41808,4107,-1
41808,13659,8
41808,15451,4
41808,17777,7
41808,20785,8
41810,167,9
41814,1887,9
41814,10934,7
41814,13659,8
41815,2148,-1
41816,167,7
41816,8297,6
41818,1887,8
41818,3318,7
41818,32542,7
41819,1887,9
41819,10197,8
41819,15451,7
41819,16317,7
41822,167,-1
41822,1887,-1
41822,4053,-1
41822,5031,-1
41822,5244,-1
41822,13659,-1
41822,20785,-1
41824,167,-1
41824,9220,-1
41825,971,7
41826,4312,9
41826,10702,9
41826,32542,8
41828,2148,7
41828,5262,-1
41830,1887,10
41832,971,-1
41832,8375,-1
41832,10681,-1
41832,14735,-1
41833,4107,9
41835,20785,-1
41836,16317,7
41836,20785,10
41839,1887,8
41841,1887,9
41841,10702,5
41841,13659,7
41842,13659,6
41842,15451,6
41842,20785,5
41844,1887,6
41844,5262,7
41845,167,7
41845,15451,8
41845,17777,7
41845,20785,7
41849,5262,10
41853,1887,-1
41854,1887,10
41854,5262,8
41855,1887,7
41858,651,10
41859,1887,10
41859,20785,9
41860,15451,5
41860,20785,8
41860,32542,7
41862,1887,5
41862,2355,7
41862,3318,1
41862,4107,7
41862,8297,5
41862,10702,5
41862,32542,5
41863,15451,6
41863,16199,4
41863,20785,8
41864,1887,8
41864,5262,8
41865,1887,10
41865,13659,6
41867,167,8
41868,13659,8
41870,3318,10
41874,2148,7
41874,5784,6
41874,13659,8
41874,17777,8
41874,22123,9
41877,1887,7
41877,32542,6
41878,1887,8
41878,2148,2
41878,2355,4
41878,3318,5
41878,4107,9
41878,5262,5
41878,10934,5
41878,13659,6
41878,15451,8
41878,16199,5
41878,16317,4
41880,8171,8
41881,13659,-1
41883,13659,9
41883,17777,-1
41885,10702,7
41885,15451,8
41886,5784,6
41886,10702,7
41886,15451,6
41886,20785,8
41886,32542,6
41887,13659,7
41888,13659,9
41888,20785,9
41889,5262,7
41892,10702,9
41893,5262,10
41895,5262,7
41901,1887,3
41902,1887,-1
41905,1887,5
41909,15451,6
41915,1887,-1
41918,8171,6
41921,15451,9
41927,1887,9
41930,1887,6
41931,13659,8
41931,20785,8
41931,32542,8
41934,5784,9
41937,1887,9
41939,1887,8
41939,13659,7
41939,22123,6
41942,1887,-1
41942,15451,7
41942,20785,8
41942,22123,8
41948,1887,10
41948,13659,10
41948,20785,9
41950,1887,6
41950,4053,6
41950,4107,7
41950,13659,7
41950,17777,5
41950,20785,7
41952,1887,5
41954,1887,8
41957,1887,7
41957,5262,6
41959,1887,10
41963,13659,-1
41967,1887,-1
41967,13659,-1
41968,167,7
41969,15451,-1
41969,17777,-1
41972,5262,-1
41973,1887,7
41973,13659,7
41973,15451,7
41973,20785,8
41978,4053,7
41978,7744,7
41984,30364,9
41987,1887,8
41989,167,-1
41990,14735,-1
41996,1887,10
41999,1887,9
41999,4107,10
41999,10197,4
41999,13659,8
41999,20785,7
41999,32542,6
42000,1887,6
42003,19133,9
42005,15451,10
42008,13659,7
42011,167,6
42014,8171,7
42014,10197,10
42014,10702,7
42015,1887,8
42015,13659,10
42015,15451,9
42016,1887,10
42019,20785,8
42024,20785,8
42029,1887,5
42031,15451,10
42033,1887,9
42033,17777,4
42035,13659,7
42038,1887,-1
42038,20785,-1
42043,15451,8
42043,20785,8
42048,13659,9
42048,17777,5
42048,20785,9
42049,15451,10
42049,20785,10
42050,32542,7
42056,15451,4
42069,1887,-1
42069,19115,-1
42072,13659,8
42073,1887,9
42073,15451,-1
42074,1887,-1
42074,10681,-1
42074,13659,-1
42074,22123,-1
42076,32542,9
42077,32542,7
42078,15451,8
42078,32542,7
42081,15451,-1
42081,20785,-1
42084,13659,6
42084,15451,-1
42084,20785,8
42084,32542,-1
42085,15451,10
42092,15451,-1
42094,15451,9
42097,13659,10
42097,15451,10
42097,20785,10
42099,10681,7
42099,15451,5
42104,15451,10
42107,1887,8
42108,15451,-1
42110,15451,8
42110,20785,8
42114,17777,9
42117,1887,4
42117,2148,5
42120,10197,-1
42120,13659,-1
42126,15451,-1
42131,1887,8
42132,13659,7
42132,15451,7
42132,20785,8
42134,15451,8
42135,4107,8
42136,32542,9
42142,1887,-1
42142,17777,-1
42142,20785,-1
42144,13659,9
42149,15451,6
42153,15451,8
42154,8171,7
42154,14735,8
42154,15451,9
42154,32542,8
42159,1488,-1
42160,15451,-1
42160,32542,-1
42161,15451,10
42164,1887,8
42164,15451,9
42165,1887,-1
42166,20785,9
42167,1887,7
42167,15451,7
42169,1887,7
42172,13659,8
42175,20785,8
42176,15451,6
42179,32542,-1
42185,15451,-1
42188,15451,10
42193,32542,8
42194,1887,9
42194,10681,7
42194,13659,8
42199,10681,-1
42199,15451,-1
42200,15451,-1
42200,20785,-1
42204,20785,6
42206,15451,7
42206,20785,5
42206,32542,7
42211,13659,5
42212,1887,10
42212,20785,8
42213,2148,10
42213,16419,8
42214,1887,8
42221,15451,9
42223,20785,8
42225,1887,7
42227,5262,8
42228,20785,9
42233,15451,7
42233,20785,8
42235,5096,4
42236,15451,7
42237,13659,9
42238,20785,-1
42239,1887,7
42239,15451,9
42243,5262,8
42243,13659,7
42243,20785,8
42246,15451,6
42246,20785,9
42255,20785,7
42257,10681,9
42257,13659,9
42257,15451,10
42259,13659,7
42259,15451,7
42260,1887,-1
42261,5155,10
42265,1887,10
42265,13659,8
42267,16317,-1
42268,4107,-1
42270,13659,7
42273,15451,10
42275,20785,8
42276,5262,7
42276,10197,6
42276,20785,9
42277,15451,8
42277,20785,8
42280,20785,5
42280,32542,7
42283,3318,8
42285,13659,-1
42285,15451,-1
42286,15451,7
42287,20785,-1
42288,1887,6
42289,15451,-1
42290,15451,7
42297,15451,-1
42299,13659,-1
42304,14735,7
42306,4107,7
42306,13659,6
42306,15451,8
42306,20785,10
42307,15451,8
42314,10702,-1
42314,32542,-1
42321,1887,8
42321,20785,9
42323,20785,7
42327,1887,-1
42327,2148,-1
42327,5262,-1
42329,14735,8
42330,32542,9
42333,1887,9
42333,20785,9
42334,2148,-1
42338,10681,8
42341,15451,8
42342,13659,-1
42342,15451,-1
42342,17777,-1
42344,15451,7
42345,15451,8
42347,1887,8
42353,1887,8
42353,13659,7
42353,15451,8
42353,32542,6
42354,1887,10
42355,15451,-1
42355,20785,-1
42356,15451,8
42356,17777,9
42356,20785,10
42361,167,8
42361,20785,9
42368,651,8
42368,4107,9
42368,17777,7
42369,15451,8
42372,15451,9
42374,10681,10
42376,15451,-1
42376,20785,8
42378,32542,7
42380,1887,8
42381,15451,8
42382,17777,7
42386,19115,9
42388,5262,-1
42389,13659,10
42389,15451,7
42390,1887,-1
42391,15451,7
42391,20785,8
42391,32542,7
42397,1887,8
42398,15451,6
42399,15451,5
42399,20785,5
42403,20785,8
42404,5262,5
42404,32542,6
42405,4053,7
42405,20785,9
42405,32542,6
42411,1887,8
42411,10197,7
42411,15451,8
42411,16199,8
42414,1887,-1
42414,32542,-1
42416,3318,10
42416,15451,8
42417,15451,10
42417,20785,10
42417,32542,-1
42420,5262,10
42421,1887,10
42421,15451,8
42421,16610,7
42422,15451,7
42423,5262,-1
42423,5684,-1
42423,10197,-1
42423,15451,-1
42423,16317,-1
42423,16419,-1
42424,15451,8
42427,1887,10
42427,10681,9
42427,10702,9
42427,13659,9
42430,3318,5
42430,19115,10
42432,4107,-1
42435,10681,8
42435,15451,10
42435,20785,10
42437,13659,7
42437,15451,7
42438,15451,8
42443,13659,-1
42443,15451,5
42443,20785,7
42444,15451,10
42446,32542,8
42448,167,9
42448,1887,7
42448,20785,8
42452,13659,8
42452,15451,7
42452,20785,7
42455,15451,10
42458,15451,9
42462,15451,10
42463,20785,8
42465,13659,8
42466,13659,7
42466,15451,9
42466,20785,9
42466,32542,8
42471,20785,-1
42472,15451,-1
42472,20785,-1
42473,20785,9
42474,20785,8
42476,14735,9
42479,32542,6
42480,15451,10
42484,1887,8
42484,5262,5
42484,10197,5
42487,15451,6
42489,15451,8
42491,15451,-1
42492,13659,6
42492,20785,4
42493,13659,6
42493,16199,6
42494,20785,8
42496,15451,10
42501,15451,9
42502,20785,10
42505,15451,10
42505,20785,7
42510,15451,7
42510,20785,9
42518,15451,9
42518,20785,8
42518,22123,-1
42519,32542,7
42521,2148,-1
42525,15451,7
42526,1887,9
42527,15451,8
42527,20785,10
42528,15451,10
42529,15451,9
42532,20785,10
42533,2355,7
42533,13659,7
42535,28851,7
42536,15451,7
42536,20785,8
42538,15451,8
42538,20785,10
42539,15451,10
42540,15451,10
42545,15451,9
42549,15451,8
42549,20785,10
42551,1887,9
42551,13659,10
42551,17777,8
42551,20785,9
42551,22123,10
42555,10681,7
42556,15451,10
42557,20785,8
42558,15451,-1
42558,16317,-1
42560,1887,9
42560,13659,7
42562,15451,9
42562,32542,8
42565,13659,-1
42565,15451,-1
42565,32542,-1
42566,2148,8
42568,1887,9
42568,4107,8
42568,15451,7
42568,20785,7
42569,15451,8
42570,20785,8
42571,1887,9
42575,15451,4
42575,20785,9
42576,1887,6
42576,5262,7
42576,13659,8
42576,15451,6
42576,17777,8
42576,20785,8
42576,32542,7
42577,15451,10
42577,20785,10
42579,4107,-1
42580,1887,8
42580,13659,7
42580,15451,8
42581,15451,7
42589,13659,6
42589,15451,6
42589,20785,8
42591,15451,10
42606,15451,10
42608,20785,6
42611,5262,-1
42614,8171,6
42614,15451,6
42615,15451,10
42618,4107,10
42622,15451,10
42622,20785,10
42626,15451,8
42626,20785,5
42628,15451,6
42628,20785,9
42630,15451,7
42635,167,5
42635,971,7
42635,1068,6
42635,1488,7
42635,1819,7
42635,1887,7
42635,2071,7
42635,2148,6
42635,2331,6
42635,2510,7
42635,4053,7
42635,4091,8
42635,4107,7
42635,4761,7
42635,5031,7
42635,5155,6
42635,5244,6
42635,5262,5
42635,5684,5
42635,5784,8
42635,5834,7
42635,6182,7
42635,8297,5
42635,10197,5
42635,10546,6
42635,10681,7
42635,10702,6
42635,10770,5
42635,13659,6
42635,15451,5
42635,16317,5
42635,16419,5
42635,16610,5
42635,17777,5
42635,18653,5
42635,19115,7
42635,19133,5
42635,20785,7
42635,22123,7
42637,20785,8
42638,15451,10
42639,20785,6
42644,15451,9
42645,15451,8
42645,20785,9
42649,20785,7
42654,10681,10
42659,15451,7
42664,32735,1
42665,13659,8
42667,15451,10
42669,13659,8
42672,15451,8
42679,15451,9
42681,15451,6
42683,1887,8
42683,17777,6
42683,22123,8
42684,5784,8
42688,20785,9
42689,2148,10
42692,10681,7
42694,15451,7
42697,15451,10
42697,20785,10
42700,15451,10
42705,1014,5
42705,1887,9
42708,32542,8
42717,15451,7
42717,32542,9
42718,15451,1
42719,13659,7
42719,15451,10
42719,17777,7
42719,20785,8
42719,32542,10
42720,13659,7
42720,15451,7
42720,20785,7
42720,32542,8
42721,13659,-1
42721,15451,-1
42721,32542,-1
42728,17777,7
42729,15451,10
42729,20785,10
42730,10197,-1
42730,15451,-1
42732,15451,10
42733,167,8
42736,15451,10
42736,20785,9
42739,13659,3
42740,1887,-1
42741,13659,8
42741,15451,6
42741,20785,9
42741,32542,8
42743,1887,9
42744,15451,-1
42746,15451,-1
42746,22123,-1
42746,33021,-1
42752,13659,7
42753,10681,8
42754,20785,-1
42755,15451,7
42755,20785,7
42757,15451,10
42759,15451,7
42760,32542,8
42765,15451,9
42767,10681,-1
42767,15451,-1
42768,15451,7
42772,5096,7
42772,15451,6
42779,15451,6
42779,22123,6
42781,20785,10
42790,10197,6
42794,10197,8
42797,15451,-1
42798,15451,8
42799,15451,9
42808,15451,7
42812,20785,9
42814,13659,7
42814,15451,7
42814,17777,6
42818,1887,-1
42818,4053,-1
42818,13659,-1
42818,15451,-1
42820,1887,8
42822,15451,10
42823,17777,-1
42823,20785,7
42824,22123,7
42824,32542,7
42826,15451,9
42826,20785,9
42827,1887,4
42828,20785,9
42830,15451,9
42830,32542,8
42833,15451,8
42835,5262,5
42835,20785,7
42837,4107,-1
42839,10197,6
42841,15451,10
42841,20785,10
42843,20785,8
42843,32542,8
42852,1887,8
42852,13659,6
42852,32542,6
42864,20785,7
42869,15451,10
42873,15451,8
42874,20785,10
42877,15451,7
42878,15451,7
42880,4107,9
42884,32542,10
42888,8171,9
42889,1887,6
42889,20785,10
42891,15451,7
42892,4107,10
42892,20785,9
42897,15451,8
42898,10681,7
42898,13659,8
42898,15451,9
42898,20785,7
42899,4107,8
42901,1887,8
42905,15451,9
42908,13659,-1
42908,15451,8
42908,17777,6
42908,20785,9
42908,32542,9
42909,5262,7
42912,13659,7
42912,15451,6
42912,20785,6
42918,32542,4
42920,1887,10
42920,10681,10
42922,10681,9
42922,15451,8
42924,13659,7
42926,15451,6
42927,20785,7
42928,13659,6
42928,15451,7
42928,17777,8
42928,22123,9
42929,1887,-1
42929,8171,-1
42929,20785,-1
42933,2148,-1
42934,13659,2
42934,15451,-1
42938,10681,-1
42938,13659,-1
42938,16199,-1
42938,32542,-1
42939,5262,-1
42942,13659,6
42942,20785,8
42945,13659,-1
42945,15451,-1
42945,20785,-1
42947,1887,8
42947,13659,9
42947,20785,10
42947,32542,8
42949,20785,10
42954,20785,7
42956,15451,9
42958,15451,8
42961,13659,3
42961,15451,6
42961,16199,7
42961,22123,6
42961,32542,7
42964,20785,8
42965,1887,9
42965,17777,7
42966,5784,5
42971,15451,8
42974,15451,-1
42977,20785,8
42978,15451,8
42981,4053,8
42981,4107,7
42981,10197,4
42981,10681,9
42981,32542,7
42983,1887,8
42984,13659,5
42985,1887,10
42985,15451,7
42985,20785,10
42985,32542,6
42989,13659,7
42989,15451,8
42989,20785,9
42992,13659,9
42992,15451,9
42992,20785,9
42994,20785,-1
42995,15451,10
42996,1887,6
42999,1887,-1
43001,32542,5
43002,15451,9
43005,20785,7
43007,971,7
43010,13659,6
43013,1887,6
43017,13659,8
43018,20785,-1
43018,32542,-1
43023,1068,-1
43023,1819,-1
43023,1887,-1
43023,5684,-1
43023,10681,-1
43023,13659,1
43023,14735,-1
43023,16419,-1
43025,15451,8
43026,15451,10
43026,20785,10
43036,15451,-1
43036,20785,-1
43037,4107,7
43039,10702,4
43039,15451,10
43044,1887,8
43044,4107,8
43044,13659,8
43044,15451,6
43044,17777,6
43044,32542,7
43049,17777,7
43049,20785,8
43052,15451,-1
43054,15451,-1
43055,3318,10
43055,10681,5
43055,13659,9
43055,15451,10
43055,17777,8
43055,20785,6
43055,22123,6
43061,15451,8
43061,20785,8
43063,5262,10
43068,1887,8
43068,4107,9
43068,13659,7
43068,15451,7
43068,17777,7
43069,13659,-1
43069,15451,-1
43069,20785,-1
43069,32542,-1
43072,15451,10
43076,10197,-1
43079,15451,10
43079,20785,10
43079,32542,8
43080,20785,9
43083,10681,8
43084,20785,8
43085,15451,9
43085,32542,7
43087,20785,10
43088,15451,8
43088,20785,7
43089,15451,7
43089,17777,6
43089,20785,7
43092,13659,8
43098,651,6
43098,1887,8
43098,4107,10
43098,7744,7
43098,10934,8
43098,16199,8
43098,16610,7
43099,1887,8
43103,13659,10
43103,15451,9
43104,20785,10
43104,32542,10
43111,1887,9
43116,20785,10
43117,167,-1
43117,13659,-1
43117,15451,-1
43117,20785,-1
43119,15451,-1
43119,32542,-1
43121,1887,10
43121,3318,9
43121,10681,8
43123,15451,6
43124,1887,10
43124,2148,8
43125,15451,6
43125,20785,8
43126,15451,10
43129,4107,7
43130,4107,-1
43130,5262,-1
43130,20499,-1
43131,13659,7
43132,1887,9
43134,20785,9
43138,15451,10
43142,20785,8
43146,20785,8
43147,15451,8
43147,20785,10
43152,651,5
43152,4107,7
43152,13659,4
43152,16317,6
43154,32542,8
43157,1887,3
43157,20785,6
43162,13659,8
43162,15451,7
43162,17777,7
43162,20785,9
43164,15451,8
43165,20785,-1
43167,13659,7
43167,15451,8
43167,20785,10
43168,1887,10
43173,8171,-1
43179,15451,9
43180,15451,-1
43181,20785,-1
43183,32542,9
43184,15451,9
43187,20785,7
43192,1887,10
43192,15451,8
43192,22123,8
43195,20785,8
43196,13659,9
43197,1887,9
43197,13659,7
43198,8171,8
43198,10702,7
43198,13659,7
43198,32542,9
43199,1887,8
43199,13659,8
43199,15451,7
43199,17777,7
43200,1887,9
43200,15451,10
43202,15451,8
43203,20785,7
43204,20785,7
43205,1887,8
43205,20785,9
43208,15451,7
43208,20785,9
43208,32542,8
43213,1887,8
43213,13659,9
43213,15451,8
43218,651,8
43218,1887,9
43218,4053,10
43218,13659,7
43218,15451,8
43218,20785,9
43223,15451,9
43224,15451,9
43224,20785,8
43226,5155,6
43226,10197,7
43228,10681,7
43229,1887,5
43229,2148,4
43230,13659,8
43230,15451,8
43230,17777,8
43230,20785,9
43230,32542,10
43231,5262,8
43233,15451,2
43233,20785,8
43236,20785,10
43237,16419,4
43240,5096,-1
43242,2148,1
43243,22123,7
43244,1887,8
43244,15451,7
43245,15451,9
43245,32542,4
43249,20785,7
43251,10934,9
43251,13659,7
43251,15451,8
43251,20785,9
43257,1887,9
43259,5262,7
43259,15451,6
43261,19115,9
43262,22123,7
43263,20785,3
43271,13659,6
43274,15451,8
43274,17777,8
43276,15451,8
43276,17777,6
43276,20785,9
43277,13659,-1
43277,15451,-1
43280,13659,6
43280,15451,4
43280,20785,4
43282,1887,9
43283,5262,4
43283,20785,8
43286,32542,9
43291,1887,10
43291,20785,2
43291,32542,10
43297,20785,8
43300,15451,9
43301,13659,10
43301,20785,10
43301,22123,10
43302,1887,8
43302,13659,6
43302,15451,7
43302,20785,9
43302,32542,7
43307,4053,8
43313,13659,8
43313,30364,10
43316,20785,7
43317,167,6
43317,4053,8
43317,20785,9
43321,1887,6
43321,15451,10
43323,13659,8
43324,1887,7
43324,10934,7
43324,13659,8
43324,15451,7
43324,17777,6
43324,20785,9
43324,32542,7
43329,1887,8
43329,13659,7
43329,17777,6
43329,20785,8
43330,15451,8
43330,20785,8
43333,15451,10
43337,1887,5
43337,10681,6
43344,15451,9
43344,32542,8
43348,15451,-1
43352,13659,8
43360,13659,7
43362,1887,7
43364,20785,9
43365,15451,6
43371,15451,10
43373,5784,7
43373,32542,9
43375,15451,7
43376,167,7
43376,1887,8
43376,5262,8
43376,10702,7
43376,13659,8
43376,15451,8
43376,17777,6
43376,20785,8
43384,15451,4
43389,20785,8
43393,1887,8
43393,4107,9
43393,13659,9
43393,15451,9
43393,17777,9
43393,20785,9
43394,13659,8
43396,5262,6
43398,15451,6
43398,20785,6
43399,20785,8
43400,15451,8
43404,1887,5
43404,10934,6
43404,13659,7
43404,15451,8
43404,16317,7
43404,17777,4
43404,20785,9
43404,22123,5
43404,32542,7
43405,1887,-1
43405,17777,-1
43407,15451,10
43408,15451,7
43408,20785,8
43411,1887,9
43411,5262,7
43411,32542,6
43414,8171,-1
43415,20785,8
43416,13659,8
43416,20785,10
43416,22123,7
43418,2148,-1
43420,10702,5
43420,15451,9
43420,32542,8
43422,13659,5
43423,32542,7
43427,14735,7
43429,1887,10
43429,13659,10
43429,15451,10
43431,13659,10
43431,17777,8
43431,20785,10
43431,22123,9
43437,8171,-1
43437,15451,-1
43437,17777,-1
43437,20785,-1
43437,32542,-1
43445,13659,6
43445,15451,8
43445,17777,8
43445,20785,9
43448,15451,9
43449,20785,9
43450,15451,8
43450,20785,9
43451,20785,8
43459,15451,7
43460,5262,-1
43461,10702,9
43461,15451,9
43461,20785,10
43465,1887,8
43465,5262,7
43465,14735,8
43465,20785,8
43466,1887,10
43466,5262,10
43466,32542,10
43467,15451,-1
43468,1887,9
43468,4107,8
43468,32542,8
43474,1887,-1
43474,15451,-1
43474,20785,10
43475,15451,6
43476,13659,8
43476,17777,9
43476,20785,9
43478,15451,8
43479,15451,7
43480,2148,8
43480,5784,6
43480,10934,9
43480,15451,7
43480,30364,10
43481,5262,5
43482,167,-1
43482,1887,-1
43482,4053,-1
43482,4107,-1
43482,5262,-1
43482,13659,-1
43482,32542,-1
43483,2148,9
43484,13659,9
43487,14735,9
43488,20785,-1
43490,1887,-1
43492,15451,8
43492,20785,9
43494,20785,7
43495,2148,10
43496,15451,9
43497,32542,6
43503,17777,6
43505,1887,9
43512,13659,7
43512,15451,6
43512,32542,8
43514,15451,8
43516,1068,8
43516,14735,7
43516,20785,8
43521,1887,8
43521,2148,4
43521,10197,6
43521,17777,7
43521,20785,7
43525,13659,-1
43527,20785,7
43528,15451,8
43529,167,8
43529,1887,7
43529,10681,5
43529,14735,10
43534,13659,8
43534,15451,7
43534,17777,6
43534,20785,9
43534,32542,7
43535,15451,8
43535,18653,7
43537,13659,7
43537,20785,7
43539,20785,-1
43542,15451,8
43544,15451,10
43545,15451,10
43549,1887,8
43549,5262,9
43555,1887,8
43555,20785,8
43560,1887,8
43560,4107,8
43560,9220,7
43560,10681,8
43562,17777,9
43566,15451,9
43572,13659,9
43575,1887,9
43575,4107,10
43577,10681,-1
43578,20785,10
43579,20785,7
43580,15451,8
43581,1887,5
43583,15451,5
43583,20785,9
43591,20785,7
43592,20785,10
43593,1887,-1
43594,1887,7
43595,13659,6
43595,15451,7
43595,17777,6
43595,20785,7
43597,1887,9
43597,10770,4
43599,10681,7
43603,15451,3
43606,167,-1
43606,20785,-1
43609,1887,8
43609,22123,8
43610,15451,9
43610,20785,10
43611,15451,9
43613,8171,-1
43613,15451,-1
43614,1887,10
43614,13659,8
43614,15451,6
43621,20785,10
43624,17777,8
43624,20785,10
43625,4107,10
43625,13659,5
43625,17777,6
43626,15451,6
43626,20785,10
43626,32542,5
43632,1887,9
43632,10197,7
43632,10546,7
43632,13659,9
43632,17777,7
43632,22123,7
43635,1887,10
43636,13659,9
43636,15451,10
43636,20785,7
43637,1887,8
43637,13659,8
43637,15451,6
43640,4053,8
43640,8171,8
43640,13659,8
43640,14735,8
43640,15451,8
43640,20785,10
43641,13659,7
43641,20785,8
43642,1887,8
43642,4107,8
43642,13659,7
43645,17777,5
43646,10681,9
43649,1887,8
43649,13659,7
43649,20785,7
43650,15451,7
43650,20785,7
43652,1887,7
43652,8171,7
43652,10681,7
43652,10702,6
43652,13659,7
43652,15451,8
43652,17777,7
43652,18639,6
43652,20785,9
43654,20785,8
43656,10681,7
43656,20785,7
43659,22123,6
43660,167,8
43660,1887,-1
43660,13659,7
43661,20785,7
43664,15451,6
43665,15451,8
43667,10681,7
43668,4107,-1
43668,15451,-1
43668,17777,-1
43668,20785,-1
43668,32542,-1
43669,4107,9
43669,5784,5
43669,15451,5
43671,1887,6
43671,13659,5
43671,20785,6
43672,14735,7
43676,1887,9
43676,5262,7
43676,13659,5
43676,14735,10
43676,32542,7
43679,17777,10
43685,5262,7
43686,22123,8
43688,1887,9
43688,5262,6
43690,15451,10
43691,22123,7
43694,15451,-1
43696,15451,8
43696,17777,7
43701,1887,6
43701,13659,9
